oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
29976,7024,95,1001,מגורים,43.7667932668686,116.90046911059783,Polygon,1522,230514.86957245372
29977,6894,2076,1006,שטחים פתוחים,98.62678647204544,496.8869775513097,Polygon,815,231806.0595833161
29978,6894,68,1006,שטחים פתוחים,109.16005828100344,521.7687385468909,Polygon,815,231806.0595833161
29979,6894,69,1008,תחבורה,223.26391298424798,425.02998351384474,Polygon,815,231806.0595833161
29980,7063,29,1006,שטחים פתוחים,114.67301185911624,818.675934153246,Polygon,831,408518.27397721127
29981,7063,2107,1006,שטחים פתוחים,197.48492886980208,2243.558137546941,Polygon,831,408518.27397721127
29982,7063,2105,1006,שטחים פתוחים,175.86403216654116,977.9462769986663,Polygon,831,408518.27397721127
29983,7045,2482,1001,מגורים,83.58968853341426,387.6592491623458,Polygon,1523,237664.47299252698
29984,6985,2309,1001,מגורים,78.8671757412934,94.61833776265914,Polygon,832,353787.9401749411
29985,6997,165,1001,מגורים,107.04483796386948,624.3496619232311,Polygon,723,247245.25943271263
29986,6997,166,1001,מגורים,107.78237373027386,637.8427244539023,Polygon,723,247245.25943271263
29987,6214,2383,1011,מגורים-תעסוקה מעורב,93.10386194554442,494.7160863084878,Polygon,315,178098.93397741634
29988,6213,608,1001,מגורים,130.12673991582167,1039.788337290407,Polygon,1415,171811.37917595851
29989,7083,2272,1008,תחבורה,89.9373721690883,42.91503933876189,Polygon,817,94658.1255040941
29990,6212,2058,1008,תחבורה,157.95897446574074,756.9426314501478,Polygon,314,211956.58215459858
29991,6212,2373,1008,תחבורה,163.17525368375783,753.4975931220698,Polygon,314,211956.58215459858
29992,6212,2342,1008,תחבורה,177.88695827973658,787.5390779536289,Polygon,315,178098.93397741634
29993,6212,2413,1008,תחבורה,150.3934200145472,216.61790111791439,Polygon,314,211956.58215459858
29994,6212,2341,1008,תחבורה,63.21398184225989,126.72434540904278,Polygon,1411,126889.33110198317
29995,6212,2343,1008,תחבורה,94.39863458612972,344.2193092956022,Polygon,315,178098.93397741634
29996,6214,2392,1011,מגורים-תעסוקה מעורב,77.7303238644333,362.5101606418233,Polygon,315,178098.93397741634
29997,6214,2352,1008,תחבורה,161.45228487988902,411.4264673295917,Polygon,315,178098.93397741634
29997,6214,2352,1008,תחבורה,165.66632048385,571.5383146429065,Polygon,323,137989.22320596903
29998,6213,2746,1008,תחבורה,114.27579951182574,485.5462188729711,Polygon,1417,124071.3509954968
29999,6214,2406,1011,מגורים-תעסוקה מעורב,83.0678615259284,415.13286687054295,Polygon,323,137989.22320596903
30000,6216,2081,1008,תחבורה,10.492181361924867,4.956154203034538,Polygon,323,137989.22320596903
30001,6915,6,1009,שטח לתכנון בעתיד,81.42708975907826,399.75727163481076,Polygon,521,124709.64088576622
30002,6215,270,1011,מגורים-תעסוקה מעורב,74.68246422644623,330.83122371620885,Polygon,324,125188.65854304013
30003,6217,2264,1008,תחבורה,233.94449435524885,505.26836822571585,Polygon,324,125188.65854304013
30004,6216,2088,1008,תחבורה,81.756377220907,113.61259968230455,Polygon,324,125188.65854304013
30005,6217,2274,1011,מגורים-תעסוקה מעורב,83.84530999358057,431.5968731442057,Polygon,1421,148627.65127276542
30006,6625,579,1008,תחבורה,76.1121904443913,280.29136742690304,Polygon,221,330084.0198348045
30006,6625,579,1008,תחבורה,96.94002143817394,389.7773166726568,Polygon,222,353566.9454627961
30007,6625,581,1008,תחבורה,263.5027002392584,1806.0779469114564,Polygon,222,353566.9454627961
30008,6217,2282,1008,תחבורה,149.27244873344173,951.6985706987559,Polygon,324,125188.65854304013
30008,6217,2282,1008,תחבורה,189.33642029463704,1416.5340929152756,Polygon,1323,86666.53339066547
30008,6217,2282,1008,תחבורה,258.2905892712229,1963.0565145501903,Polygon,1421,148627.65127276542
30009,6212,2353,1003,תעסוקה,52.14491123651035,124.26898892082417,Polygon,423,223274.00953307396
30010,6111,2485,1011,מגורים-תעסוקה מעורב,116.53237445963713,775.0184916408822,Polygon,1341,128621.81106853219
30011,6111,2507,1011,מגורים-תעסוקה מעורב,102.28738281717396,207.8406423583182,Polygon,1341,128621.81106853219
30012,6625,1081,1005,מבנים ומוסדות ציבור,151.50764523712303,1205.6968587534902,Polygon,222,353566.9454627961
30013,6625,1336,1001,מגורים,185.11865165691202,2053.4670109755775,Polygon,222,353566.9454627961
30014,6952,59,1011,מגורים-תעסוקה מעורב,99.15797394592863,614.27050801945,Polygon,1323,86666.53339066547
30015,6952,58,1001,מגורים,90.37086330062453,503.7091172162469,Polygon,1323,86666.53339066547
30016,6952,2067,1008,תחבורה,123.61324500951515,591.3398105876161,Polygon,1341,128621.81106853219
30017,6952,2043,1008,תחבורה,537.7660952323911,3819.0333591291314,Polygon,1341,128621.81106853219
30018,6111,2522,1011,מגורים-תעסוקה מעורב,105.5292645876656,648.7489972248288,Polygon,1423,200926.47254806868
30019,6213,2737,1011,מגורים-תעסוקה מעורב,85.05224299091407,442.2056300446558,Polygon,1411,126889.33110198317
30020,6214,2395,1011,מגורים-תעסוקה מעורב,74.20705605775518,321.4759955381394,Polygon,315,178098.93397741634
30021,6214,2400,1008,תחבורה,127.92289386384311,296.5511719479802,Polygon,323,137989.22320596903
30022,6915,8,1002,מסחר,88.50894523225713,424.4103417644943,Polygon,521,124709.64088576622
30023,6953,41,1011,מגורים-תעסוקה מעורב,75.34360964987485,265.6567392344595,Polygon,324,125188.65854304013
30024,6953,43,1011,מגורים-תעסוקה מעורב,69.96650348452366,305.7515861171681,Polygon,324,125188.65854304013
30025,6217,2230,1011,מגורים-תעסוקה מעורב,49.33153385386912,126.73844479515505,Polygon,324,125188.65854304013
30026,6953,44,1011,מגורים-תעסוקה מעורב,70.46177803126137,310.120226496246,Polygon,324,125188.65854304013
30027,6953,45,1011,מגורים-תעסוקה מעורב,73.00256374351315,331.29936933829345,Polygon,324,125188.65854304013
30028,6215,2073,1011,מגורים-תעסוקה מעורב,77.42039361395146,374.9185951874875,Polygon,324,125188.65854304013
30029,6625,3115,1008,תחבורה,13.871275212280842,4.66822484901541,Polygon,221,330084.0198348045
30029,6625,3115,1008,תחבורה,34.20951416556079,66.5957047647431,Polygon,222,353566.9454627961
30030,6952,2061,1011,מגורים-תעסוקה מעורב,97.96164085891807,558.733182942424,Polygon,1341,128621.81106853219
30031,6952,2063,1011,מגורים-תעסוקה מעורב,118.67463263428294,615.8584301106791,Polygon,1341,128621.81106853219
30032,6952,2021,1008,תחבורה,327.90808033394154,1197.1670045141827,Polygon,1341,128621.81106853219
30033,6952,2055,1008,תחבורה,176.0701300571401,536.2452662709959,Polygon,1323,86666.53339066547
30033,6952,2055,1008,תחבורה,182.32088069906675,702.5824548475982,Polygon,1333,50953.455024530456
30034,6625,3190,1008,תחבורה,110.98354304764881,248.63677757946655,Polygon,222,353566.9454627961
30035,6610,2090,1008,תחבורה,1228.2472699399202,16330.189814355927,Polygon,1111,1156347.6728190577
30036,6610,2116,1008,תחבורה,144.6490102146872,110.42896671898652,Polygon,1111,1156347.6728190577
30037,6954,124,1008,תחבורה,309.96605634170703,1137.690258241725,Polygon,325,138538.946505058
30038,6954,219,1008,תחבורה,29.49974030218553,13.75014771487681,Polygon,325,138538.946505058
30039,7062,24,1008,תחבורה,16.895698637808092,16.818415351649517,Polygon,831,408518.27397721127
30040,7062,2026,1008,תחבורה,16.006435928793884,13.017696150212023,Polygon,831,408518.27397721127
30041,7062,165,1008,תחבורה,43.753266435386145,115.30115372683356,Polygon,831,408518.27397721127
30042,7062,2007,1008,תחבורה,77.64865247658895,147.27283345946134,Polygon,831,408518.27397721127
30043,7062,2128,1008,תחבורה,15.359784130917694,4.513408349421795,Polygon,831,408518.27397721127
30044,7340,60,1008,תחבורה,70.8173576493466,117.147912546961,Polygon,722,420892.81365659274
30045,7427,2025,1008,תחבורה,71.05783710545224,65.0734953694957,Polygon,723,247245.25943271263
30046,6108,235,1006,שטחים פתוחים,173.22138977533683,953.8962419740113,Polygon,1415,171811.37917595851
30047,7083,2276,1006,שטחים פתוחים,188.37353890922572,951.4378339333373,Polygon,817,94658.1255040941
30048,7229,2048,1008,תחבורה,534.5400111360573,1720.3946045805512,Polygon,522,136162.35278662218
30049,6213,596,1001,מגורים,117.96278974266927,763.954703384714,Polygon,1415,171811.37917595851
30050,6212,474,1001,מגורים,92.6561192410311,511.0331250720894,Polygon,314,211956.58215459858
30051,6212,2378,1011,מגורים-תעסוקה מעורב,83.45809057103479,422.46159629863354,Polygon,314,211956.58215459858
30052,6212,2376,1011,מגורים-תעסוקה מעורב,82.729800860524,413.21018418163766,Polygon,314,211956.58215459858
30053,6212,2360,1011,מגורים-תעסוקה מעורב,83.28816322888366,419.6678695811411,Polygon,314,211956.58215459858
30054,7011,2017,1009,שטח לתכנון בעתיד,64.00298853741722,116.84226226793182,Polygon,532,214953.29493178366
30054,7011,2017,1009,שטח לתכנון בעתיד,81.49468619364126,388.22326451110627,Polygon,531,366879.8137089469
30055,7011,2010,1009,שטח לתכנון בעתיד,653.9248288854532,9896.638222914291,Polygon,532,214953.29493178366
30056,7041,2082,1008,תחבורה,33.96435849067473,58.57150690971659,Polygon,532,214953.29493178366
30057,7112,1,1009,שטח לתכנון בעתיד,38.5768188134482,62.81904863043858,Polygon,532,214953.29493178366
30058,7053,2706,1008,תחבורה,102.34701683232254,313.124526000647,Polygon,714,273337.83663236786
30059,7053,2717,1001,מגורים,220.2452058592475,2925.802621471415,Polygon,714,273337.83663236786
30060,7433,15,1001,מגורים,100.4062437652716,576.5354364472463,Polygon,554,103822.68327294991
30061,6974,138,1001,מגורים,167.2792516276215,1389.3495724309976,Polygon,824,201889.4342442796
30062,6974,2326,1001,מגורים,94.91851207350798,564.0286878975747,Polygon,824,201889.4342442796
30063,7438,2022,1008,תחבורה,38.465394879156285,41.20480741380435,Polygon,517,130391.12952159574
30064,7433,2031,1008,תחבורה,51.057326082733184,87.96846215017244,Polygon,554,103822.68327294991
30065,7433,16,1008,תחבורה,50.38183115961151,84.76124340555145,Polygon,554,103822.68327294991
30066,7441,2020,1008,תחבורה,320.7190622358029,931.2793022763003,Polygon,517,130391.12952159574
30066,7441,2020,1008,תחבורה,36.97597637451684,2.321265928955451,Polygon,611,245643.6340782615
30067,7441,2015,1001,מגורים,147.7938976917851,1038.915086069412,Polygon,517,130391.12952159574
30068,7433,2035,1008,תחבורה,123.72971933773385,309.2696516543278,Polygon,554,103822.68327294991
30069,6111,756,1003,תעסוקה,286.9631095256127,5099.157265826005,Polygon,612,244525.17151133897
30070,6979,2082,1001,מגורים,209.35586546938205,2339.6770943318506,Polygon,1012,191662.26410321728
30071,7052,2600,1008,תחבורה,31.77495537323754,28.438758805705945,Polygon,713,156993.3548847735
30072,7082,2137,1008,תחבורה,537.7822191411808,2252.243991105106,Polygon,713,156993.3548847735
30073,7340,23,1001,מגורים,224.04190243447601,2684.722213795876,Polygon,722,420892.81365659274
30074,6969,2096,1005,מבנים ומוסדות ציבור,489.35396246077653,10659.044985390867,Polygon,831,408518.27397721127
30075,7340,70,1008,תחבורה,338.63942150968643,1830.5947040410724,Polygon,722,420892.81365659274
30076,7229,2080,1008,תחבורה,118.76806684194649,231.64752411882145,Polygon,522,136162.35278662218
30077,6997,168,1001,מגורים,174.8065603776106,1470.450219069533,Polygon,723,247245.25943271263
30078,6997,187,1008,תחבורה,112.62283844631537,189.16992144610214,Polygon,723,247245.25943271263
30079,6997,174,1001,מגורים,105.46046508552053,683.6084334371957,Polygon,723,247245.25943271263
30080,6997,183,1001,מגורים,124.97267773613605,773.9750708759719,Polygon,723,247245.25943271263
30081,6108,227,1001,מגורים,112.65429198914094,718.7899868008388,Polygon,1415,171811.37917595851
30082,7083,2242,1008,תחבורה,81.39941890799125,231.28133971512509,Polygon,817,94658.1255040941
30083,6212,2074,1011,מגורים-תעסוקה מעורב,171.33462805478112,1413.254735217364,Polygon,314,211956.58215459858
30084,6212,2417,1006,שטחים פתוחים,175.34776938716527,1237.594511151527,Polygon,315,178098.93397741634
30085,6212,2370,1011,מגורים-תעסוקה מעורב,82.70998830963308,412.58341590332594,Polygon,314,211956.58215459858
30086,6212,2251,1010,אחר,139.65505067572525,1221.513491947636,Polygon,423,223274.00953307396
30087,6213,2728,1011,מגורים-תעסוקה מעורב,96.40460739107017,531.9713751172608,Polygon,1411,126889.33110198317
30088,6111,2523,1011,מגורים-תעסוקה מעורב,104.08582172509756,632.6338132061106,Polygon,1423,200926.47254806868
30089,6951,121,1001,מגורים,92.61992121013806,509.35419041882756,Polygon,1341,128621.81106853219
30090,6111,2391,1011,מגורים-תעסוקה מעורב,82.67130758421744,295.5618042975817,Polygon,1341,128621.81106853219
30091,7111,119,1001,מגורים,88.49576828666942,464.7251403792765,Polygon,1342,97889.58425274622
30092,7111,2028,1011,מגורים-תעסוקה מעורב,84.15347727732757,417.85592582466677,Polygon,1342,97889.58425274622
30093,7111,107,1001,מגורים,102.27131977325071,650.8848539022837,Polygon,1342,97889.58425274622
30094,7085,2138,1008,תחבורה,167.00530929855628,695.027586462965,Polygon,1343,125155.85085465739
30095,6111,2088,1001,מגורים,100.68314208988808,582.5112497327838,Polygon,612,244525.17151133897
30096,6213,2471,1001,מגורים,100.09297922728977,594.4877738722649,Polygon,1416,99235.87470231787
30097,7011,72,1001,מגורים,57.6917907122834,128.73813345155264,Polygon,711,203460.0893537748
30098,7080,2084,1006,שטחים פתוחים,103.05357717052043,296.1104283257997,Polygon,1521,190474.61309272685
30099,6111,2534,1008,תחבורה,662.3707723591205,5132.832914948001,Polygon,612,244525.17151133897
30099,6111,2534,1008,תחבורה,79.52850227934596,187.1439580079409,Polygon,1342,97889.58425274622
30099,6111,2534,1008,תחבורה,547.3468308729296,945.1236596601602,Polygon,1343,125155.85085465739
30100,7111,2021,1011,מגורים-תעסוקה מעורב,86.91276817749393,402.7051921765855,Polygon,1342,97889.58425274622
30101,6792,174,1001,מגורים,123.14565632271159,902.9121610290251,Polygon,212,331441.45344205084
30102,6214,2389,1011,מגורים-תעסוקה מעורב,87.27371559382269,476.22296684428255,Polygon,315,178098.93397741634
30103,6217,41,1001,מגורים,96.27823288512815,520.3402126210698,Polygon,1421,148627.65127276542
30104,6214,2335,1011,מגורים-תעסוקה מעורב,77.16450375534578,319.0592231014591,Polygon,323,137989.22320596903
30105,6111,2478,1001,מגורים,101.3694792145761,628.5447389191535,Polygon,1423,200926.47254806868
30106,6985,2383,1006,שטחים פתוחים,64.12156976023809,174.30692207765992,Polygon,832,353787.9401749411
30107,8941,2076,1008,תחבורה,132.50105624947454,202.19895669724636,Polygon,552,208401.81775110704
30107,8941,2076,1008,תחבורה,140.0698610448919,601.4583901173608,Polygon,814,226834.28012777166
30108,7052,2007,1008,תחבורה,60.203929220421166,53.29300000889397,Polygon,713,156993.3548847735
30109,7052,2571,1008,תחבורה,111.80045003781328,523.3089750234626,Polygon,713,156993.3548847735
30110,6918,65,1009,שטח לתכנון בעתיד,74.08831173714884,331.6343728263119,Polygon,541,166064.22400388742
30111,7082,2135,1008,תחבורה,174.14490893019732,898.4451441413329,Polygon,713,156993.3548847735
30112,7443,2006,1002,מסחר,79.51085432056692,391.05990424476073,Polygon,552,208401.81775110704
30113,6336,675,1001,מגורים,111.17090378700533,761.9423516685897,Polygon,1213,580609.3932878867
30114,6336,21,1001,מגורים,118.03318914419386,867.9773430061105,Polygon,1213,580609.3932878867
30115,6336,2091,1006,שטחים פתוחים,78.46397506084122,290.8770559584808,Polygon,1213,580609.3932878867
30115,6336,2091,1006,שטחים פתוחים,37.44202809052838,43.48228225058874,Polygon,1231,154743.84804465654
30116,6335,488,1008,תחבורה,15.86617217554289,5.54555868103681,Polygon,1213,580609.3932878867
30117,6954,71,1001,מגורים,76.39313751314299,285.3445293189773,Polygon,325,138538.946505058
30118,6110,2904,1008,תחבורה,216.17493457591013,1133.5471238568123,Polygon,1427,263097.9590495742
30119,7011,59,1009,שטח לתכנון בעתיד,93.57368783875145,149.60192952255085,Polygon,532,214953.29493178366
30120,7011,6,1009,שטח לתכנון בעתיד,51.38583174253384,162.20081018282548,Polygon,532,214953.29493178366
30121,7011,8,1009,שטח לתכנון בעתיד,66.81001521000552,271.5323244014014,Polygon,532,214953.29493178366
30121,7011,8,1009,שטח לתכנון בעתיד,69.97743453389295,302.21060072010704,Polygon,531,366879.8137089469
30122,7011,5,1009,שטח לתכנון בעתיד,144.747175866784,1009.2863235161254,Polygon,532,214953.29493178366
30123,7083,204,1008,תחבורה,36.17567297181925,45.23700443010851,Polygon,811,166043.0948264779
30124,6137,2439,1001,מגורים,189.36012721038549,2235.490127941003,Polygon,1022,154269.7323978268
30125,6111,2508,1008,תחבורה,69.31536402884878,238.3496462502673,Polygon,1423,200926.47254806868
30126,6951,2031,1011,מגורים-תעסוקה מעורב,73.4080947227471,287.6949431046408,Polygon,1341,128621.81106853219
30127,6952,80,1011,מגורים-תעסוקה מעורב,71.73974968244453,118.29134996176704,Polygon,1341,128621.81106853219
30128,6111,2517,1008,תחבורה,59.16517255862531,101.03167433760144,Polygon,1341,128621.81106853219
30129,7111,2019,1008,תחבורה,148.41261005775564,609.5287847748922,Polygon,1342,97889.58425274622
30130,6111,2533,1008,תחבורה,31.590898444529156,55.523277200467625,Polygon,517,130391.12952159574
30130,6111,2533,1008,תחבורה,180.65560925064943,1153.196141576571,Polygon,612,244525.17151133897
30130,6111,2533,1008,תחבורה,60.23954337198702,62.73980361141549,Polygon,1343,125155.85085465739
30131,7085,2160,1008,תחבורה,538.4452242568178,2542.518142973473,Polygon,1342,97889.58425274622
30131,7085,2160,1008,תחבורה,564.4793099775023,3561.463247561986,Polygon,1343,125155.85085465739
30132,6792,171,1001,מגורים,74.2983350697868,301.35065656524404,Polygon,212,331441.45344205084
30133,6214,2391,1008,תחבורה,101.61176493339134,226.594653596174,Polygon,315,178098.93397741634
30134,6213,1393,1001,מגורים,96.86167641021913,589.7699669271008,Polygon,1416,99235.87470231787
30135,6213,2578,1008,תחבורה,60.106778214499045,88.77614942053468,Polygon,1415,171811.37917595851
30136,6213,1344,1001,מגורים,96.29541291589864,572.3740590433889,Polygon,1415,171811.37917595851
30137,6213,1342,1001,מגורים,99.9503836939754,619.5297565746565,Polygon,1415,171811.37917595851
30138,7085,2151,1011,מגורים-תעסוקה מעורב,90.22539910495907,440.9795266295961,Polygon,1343,125155.85085465739
30139,6111,2504,1008,תחבורה,360.09496611563355,4603.899948474028,Polygon,1323,86666.53339066547
30139,6111,2504,1008,תחבורה,96.00692183613819,457.76527466785063,Polygon,1341,128621.81106853219
30139,6111,2504,1008,תחבורה,184.9511970054122,1074.532957669042,Polygon,1421,148627.65127276542
30139,6111,2504,1008,תחבורה,335.76087249453616,2816.9800145572103,Polygon,1423,200926.47254806868
30140,6212,2256,1001,מגורים,98.01268835873383,542.2966084403787,Polygon,423,223274.00953307396
30141,6212,2362,1011,מגורים-תעסוקה מעורב,117.10475351798259,837.0059506225244,Polygon,314,211956.58215459858
30142,6212,2415,1008,תחבורה,78.54093860867718,261.2414692795781,Polygon,423,223274.00953307396
30143,6214,2396,1011,מגורים-תעסוקה מעורב,97.69372168000466,538.5688293271048,Polygon,315,178098.93397741634
30144,6214,2382,1011,מגורים-תעסוקה מעורב,94.30068940164949,508.44153483211875,Polygon,315,178098.93397741634
30145,6212,2420,1008,תחבורה,14.770919947823105,11.317179275092215,Polygon,1411,126889.33110198317
30146,6214,2333,1011,מגורים-תעסוקה מעורב,102.6454318235177,557.6302831808916,Polygon,323,137989.22320596903
30147,6915,7,1009,שטח לתכנון בעתיד,85.30309935939992,384.2641041072554,Polygon,521,124709.64088576622
30148,6217,2267,1011,מגורים-תעסוקה מעורב,70.4568872844172,200.57721260232623,Polygon,324,125188.65854304013
30149,6217,2210,1011,מגורים-תעסוקה מעורב,45.54540347026537,92.71111965160833,Polygon,324,125188.65854304013
30150,6217,2266,1011,מגורים-תעסוקה מעורב,35.59923037423311,29.70691455441399,Polygon,324,125188.65854304013
30151,6215,2074,1011,מגורים-תעסוקה מעורב,79.9693666614378,409.8561815647855,Polygon,324,125188.65854304013
30152,6215,2071,1008,תחבורה,91.87617256533782,90.46656861222381,Polygon,324,125188.65854304013
30153,6217,2275,1011,מגורים-תעסוקה מעורב,90.59941605336468,480.0904423634095,Polygon,1421,148627.65127276542
30154,6217,2276,1011,מגורים-תעסוקה מעורב,92.01084950907875,511.7550211861474,Polygon,1421,148627.65127276542
30155,6217,678,1001,מגורים,185.02600237109897,2010.947887449153,Polygon,1421,148627.65127276542
30156,6217,42,1001,מגורים,95.97948056307217,558.1852416296392,Polygon,1421,148627.65127276542
30157,6631,205,1008,תחבורה,596.6517828541951,3868.048598858515,Polygon,123,269915.97944123956
30157,6631,205,1008,תחבורה,524.4426310562698,942.1922718638054,Polygon,124,286463.85462831147
30158,6136,2797,1006,שטחים פתוחים,151.65174486991782,1005.526756534672,Polygon,1022,154269.7323978268
30159,6136,2803,1008,תחבורה,93.5613415487699,472.4953748135528,Polygon,1022,154269.7323978268
30160,7098,2014,1001,מגורים,189.0317783128103,2071.7602130589835,Polygon,933,370870.01864437223
30161,7461,2001,1009,שטח לתכנון בעתיד,87.87261045111693,462.43900133947864,Polygon,551,182424.6153926432
30162,7108,2083,1003,תעסוקה,107.63814428152517,684.8394256758711,Polygon,931,189293.59921406765
30163,7227,2050,1009,שטח לתכנון בעתיד,74.11427884525311,343.5109444663347,Polygon,541,166064.22400388742
30164,7090,2013,1001,מגורים,194.716449818756,2375.4083969996905,Polygon,933,370870.01864437223
30165,7108,2054,1006,שטחים פתוחים,566.4747431730068,16801.326446592087,Polygon,931,189293.59921406765
30166,6976,2070,1008,תחבורה,29.582266675779717,29.535801642636912,Polygon,624,245722.31354984327
30167,6976,152,1003,תעסוקה,92.13283952384491,500.5345309368495,Polygon,625,180723.7439268547
30168,6137,2301,1001,מגורים,262.39564560729207,3651.3881379944296,Polygon,1022,154269.7323978268
30169,7228,5,1009,שטח לתכנון בעתיד,104.49341179587542,615.4133235631882,Polygon,541,166064.22400388742
30170,7050,2306,1006,שטחים פתוחים,240.13038013135198,2372.092468562629,Polygon,724,133177.83348507405
30171,6972,2195,1001,מגורים,73.29173741437643,318.0280941761902,Polygon,822,270217.532843293
30172,6972,2193,1001,מגורים,76.1920264519167,334.00949235441044,Polygon,822,270217.532843293
30173,7229,2063,1008,תחבורה,180.60985873785708,793.1106903347703,Polygon,522,136162.35278662218
30174,7045,2503,1008,תחבורה,225.95466948100864,1167.305520782649,Polygon,1523,237664.47299252698
30175,6213,2730,1011,מגורים-תעסוקה מעורב,104.46344731892529,643.0291406729058,Polygon,1411,126889.33110198317
30176,6213,2739,1011,מגורים-תעסוקה מעורב,85.43791467395887,444.9160343278345,Polygon,1411,126889.33110198317
30177,6214,2401,1011,מגורים-תעסוקה מעורב,84.4437759348302,372.3042580309501,Polygon,323,137989.22320596903
30178,6214,269,1001,מגורים,101.49129721892818,595.8656250893453,Polygon,323,137989.22320596903
30179,6915,12,1001,מגורים,88.1920770809214,436.08634197003215,Polygon,521,124709.64088576622
30180,6216,2052,1011,מגורים-תעסוקה מעורב,43.465585481940096,58.28024758060767,Polygon,324,125188.65854304013
30181,6953,42,1011,מגורים-תעסוקה מעורב,69.09648931806552,298.3378251903377,Polygon,324,125188.65854304013
30182,6217,2226,1011,מגורים-תעסוקה מעורב,44.02350513573016,76.2762277537002,Polygon,324,125188.65854304013
30183,6217,2271,1011,מגורים-תעסוקה מעורב,91.55078049461305,506.4444532028131,Polygon,1421,148627.65127276542
30184,6217,2277,1011,מגורים-תעסוקה מעורב,100.51182136126648,628.7712036765664,Polygon,1421,148627.65127276542
30185,6217,682,1001,מגורים,223.21218276193028,2988.7509735960202,Polygon,1421,148627.65127276542
30186,6631,223,1008,תחבורה,763.9055033684298,6485.398947498028,Polygon,123,269915.97944123956
30186,6631,223,1008,תחבורה,673.8296284460484,3840.768780643094,Polygon,124,286463.85462831147
30187,6217,2203,1006,שטחים פתוחים,82.68504144598624,431.3513154286952,Polygon,324,125188.65854304013
30187,6217,2203,1006,שטחים פתוחים,78.22346640493467,360.37138777278824,Polygon,1323,86666.53339066547
30188,6217,2281,1008,תחבורה,69.4277863469616,137.1974235343603,Polygon,324,125188.65854304013
30189,6952,2049,1011,מגורים-תעסוקה מעורב,94.54739559323205,522.7084143707108,Polygon,1323,86666.53339066547
30190,6212,2354,1008,תחבורה,354.8564919350416,882.467422638356,Polygon,423,223274.00953307396
30191,6952,2022,1008,תחבורה,329.8442533280908,1286.5584604662024,Polygon,1341,128621.81106853219
30192,7011,2042,1008,תחבורה,151.0183576136534,403.91092263200295,Polygon,532,214953.29493178366
30193,7004,2127,1009,שטח לתכנון בעתיד,399.9967118203911,7844.9302939308545,Polygon,532,214953.29493178366
30194,7053,2713,1001,מגורים,234.3001595301768,3179.0140853067114,Polygon,714,273337.83663236786
30195,7053,2715,1008,תחבורה,654.3599621512004,2555.9228167077913,Polygon,714,273337.83663236786
30196,7433,10,1001,מגורים,95.64173683100444,571.8603520931656,Polygon,554,103822.68327294991
30197,7441,34,1008,תחבורה,45.41944020176101,72.39963432256249,Polygon,517,130391.12952159574
30198,7466,65,1004,מלונאות/תיירות,31.777954972592667,60.496109213966015,Polygon,523,136554.98030136205
30199,7466,66,1004,מלונאות/תיירות,40.38399615488974,75.73531012197219,Polygon,523,136554.98030136205
30200,7433,2026,1001,מגורים,87.26391444506129,461.8112923357178,Polygon,554,103822.68327294991
30201,7433,2012,1008,תחבורה,52.19134902585311,84.68523067950358,Polygon,554,103822.68327294991
30202,7053,101,1008,תחבורה,206.1546561063623,520.5831147409049,Polygon,714,273337.83663236786
30203,7441,2019,1001,מגורים,87.81376378673318,476.45812438858445,Polygon,517,130391.12952159574
30204,7441,2014,1008,תחבורה,51.84709791834381,65.72819625380562,Polygon,517,130391.12952159574
30205,7000,207,1001,מגורים,100.51281951580962,569.5294141540835,Polygon,1526,265659.6176020583
30206,6111,2406,1010,אחר,684.9794148014709,23799.10098555943,Polygon,613,472734.8582633601
30207,7102,2141,1008,תחבורה,190.40502368565018,321.14440963199974,Polygon,613,472734.8582633601
30208,6911,28,1001,מגורים,82.78738516988862,392.34161559536966,Polygon,514,118757.59833671525
30209,6911,2011,1001,מגורים,78.78256973084324,328.5967930187732,Polygon,514,118757.59833671525
30210,6212,2414,1008,תחבורה,482.5033334389764,714.7501348751115,Polygon,314,211956.58215459858
30211,7085,2164,1011,מגורים-תעסוקה מעורב,80.35878221821005,380.199089755186,Polygon,1343,125155.85085465739
30212,6212,154,1001,מגורים,110.55240670987784,762.92706119572,Polygon,422,201080.3802300071
30213,6212,386,1001,מגורים,112.78526693982563,734.955096477907,Polygon,422,201080.3802300071
30214,6212,221,1001,מגורים,79.55793939424242,277.2115658157354,Polygon,422,201080.3802300071
30215,7002,2120,1008,תחבורה,210.8907382517798,184.81999888926808,Polygon,523,136554.98030136205
30216,7002,2147,1008,תחבורה,18.50632650510038,19.119662652895574,Polygon,523,136554.98030136205
30217,6111,614,1001,מגורים,106.33925745296999,679.409772626247,Polygon,1426,159666.58485320772
30218,6955,162,1008,תחבורה,30.60024190627126,14.0207331578654,Polygon,322,58082.647616502174
30219,6901,2070,1008,תחבורה,501.74320876087364,2078.452330596477,Polygon,321,88885.30303734764
30219,6901,2070,1008,תחבורה,505.18807580289587,2319.6186119470976,Polygon,322,58082.647616502174
30220,6966,2016,1006,שטחים פתוחים,791.872874088841,16553.282223124952,Polygon,1311,331670.0061284626
30221,6901,79,1002,מסחר,84.17097770767606,437.3207499241259,Polygon,321,88885.30303734764
