oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
41535,6631,248,1005,מבנים ומוסדות ציבור,255.765086,3505.489291,Polygon,,
41536,6636,2300,1001,מגורים,111.271871,776.719305,Polygon,,
41537,6632,2928,1008,תחבורה,99.940405,59.277186,Polygon,,
41538,6884,2423,1006,שטחים פתוחים,197.420099,1867.207906,Polygon,,
41539,6110,2867,1006,שטחים פתוחים,122.15062,258.475486,Polygon,,
41540,6111,2572,1008,תחבורה,86.796185,191.98843,Polygon,,
41541,6106,540,1008,תחבורה,98.093844,121.71512,Polygon,,
41542,6798,61,1001,מגורים,265.893924,4578.365648,Polygon,,
41543,7186,11,1001,מגורים,272.312824,4162.821577,Polygon,,
41544,6106,474,1008,תחבורה,111.547604,85.628569,Polygon,,
41545,6635,271,1006,שטחים פתוחים,115.433938,757.283208,Polygon,,
41546,6106,2376,1008,תחבורה,151.226585,160.92169,Polygon,,
41547,7250,4,1005,מבנים ומוסדות ציבור,126.730721,998.988941,Polygon,,
41548,6957,120,1001,מגורים,91.136922,535.500083,Polygon,,
41549,6106,545,1001,מגורים,108.122584,734.683963,Polygon,,
41550,6768,30,1008,תחבורה,624.816873,4134.159093,Polygon,,
41551,7186,46,1008,תחבורה,372.199111,2011.234608,Polygon,,
41552,6648,2786,1008,תחבורה,45.442056,74.815677,Polygon,,
41553,7250,2011,1008,תחבורה,436.579028,2069.112513,Polygon,,
41554,6886,2983,1008,תחבורה,100.031675,45.179295,Polygon,,
41555,6885,11,1001,מגורים,207.032634,2637.052097,Polygon,,
41556,6106,2375,1001,מגורים,253.640982,4060.822419,Polygon,,
41557,6106,664,1001,מגורים,116.456724,879.636726,Polygon,,
41558,7223,38,1008,תחבורה,123.632916,509.632522,Polygon,,
41559,6885,21,1001,מגורים,313.970295,4644.446021,Polygon,,
41560,6106,2630,1001,מגורים,107.076855,667.31778,Polygon,,
41561,6768,40,1001,מגורים,203.431615,2479.436678,Polygon,,
41562,6961,127,1002,מסחר,82.424473,454.587318,Polygon,,
41563,6956,201,1008,תחבורה,76.59057,41.989416,Polygon,,
41564,7186,42,1006,שטחים פתוחים,275.578346,1193.841142,Polygon,,
41565,6886,2957,1001,מגורים,117.714891,922.670698,Polygon,,
41566,6772,57,1008,תחבורה,747.385707,5436.530313,Polygon,,
41567,6886,71,1008,תחבורה,115.351511,472.346646,Polygon,,
41568,6632,498,1008,תחבורה,245.571637,1490.610394,Polygon,,
41569,6108,724,1001,מגורים,316.379537,6764.145457,Polygon,,
41570,6886,2984,1008,תחבורה,76.910227,30.3745,Polygon,,
41571,6886,57,1001,מגורים,338.421028,6592.454914,Polygon,,
41572,6631,239,1008,תחבורה,289.452294,1564.545115,Polygon,,
41573,6631,221,1008,תחבורה,542.313496,1105.740378,Polygon,,
41574,6106,712,1008,תחבורה,92.26781,82.92303,Polygon,,
41575,6630,2999,1008,תחבורה,790.560317,5527.287571,Polygon,,
41576,6798,2144,1008,תחבורה,253.038261,1734.315015,Polygon,,
41577,6884,25,1001,מגורים,282.790315,4252.709167,Polygon,,
41578,6768,13,1001,מגורים,99.280902,628.000541,Polygon,,
41579,6885,2431,1006,שטחים פתוחים,319.086554,2372.985309,Polygon,,
41580,7250,2,1001,מגורים,519.612794,15350.40818,Polygon,,
41581,6648,2511,1008,תחבורה,906.661078,1356.599521,Polygon,,
41582,7224,20,1005,מבנים ומוסדות ציבור,239.847789,2438.69411,Polygon,,
41583,6630,773,1001,מגורים,348.493736,6842.906879,Polygon,,
41584,6630,774,1001,מגורים,337.84648,6005.074871,Polygon,,
41585,6883,5,1006,שטחים פתוחים,106.523458,368.062436,Polygon,,
41586,6883,7,1008,תחבורה,754.517064,6652.96053,Polygon,,
41587,6648,2798,1005,מבנים ומוסדות ציבור,244.656699,3291.564253,Polygon,,
41588,6632,503,1001,מגורים,199.326482,1935.461765,Polygon,,
41589,6632,473,1001,מגורים,249.631769,3894.61314,Polygon,,
41590,6632,501,1008,תחבורה,1409.259166,20120.84056,Polygon,,
41591,6886,62,1006,שטחים פתוחים,986.182354,4786.626399,Polygon,,
41592,6631,258,1008,תחבורה,292.679489,1206.390573,Polygon,,
41593,6631,202,1008,תחבורה,560.825333,3905.174873,Polygon,,
41594,6649,520,1001,מגורים,556.221039,7948.398657,Polygon,,
41595,6630,793,1006,שטחים פתוחים,911.232039,3620.732595,Polygon,,
41596,7226,79,1001,מגורים,83.20457,304.434404,Polygon,,
41597,6335,191,1008,תחבורה,270.857195,2975.247114,Polygon,,
41598,6335,160,1001,מגורים,101.142515,588.302647,Polygon,,
41599,6335,495,1001,מגורים,112.868164,778.986051,Polygon,,
41600,6636,895,1008,תחבורה,48.112717,23.276289,Polygon,,
41601,6636,839,1008,תחבורה,52.129785,22.069923,Polygon,,
41602,6636,2282,1001,מגורים,113.760291,787.8397,Polygon,,
41603,6958,186,1008,תחבורה,41.93,29.177943,Polygon,,
41604,6958,57,1001,מגורים,188.468091,1633.985806,Polygon,,
41605,6884,21,1001,מגורים,214.609376,2521.601566,Polygon,,
41606,6884,22,1008,תחבורה,155.858052,982.667845,Polygon,,
41607,6110,2248,1008,תחבורה,113.784709,490.373844,Polygon,,
41608,6630,2788,1001,מגורים,103.697792,218.997214,Polygon,,
41609,6885,34,1002,מסחר,292.992497,4703.4089,Polygon,,
41610,6635,273,1006,שטחים פתוחים,136.169447,1121.135722,Polygon,,
41611,6106,520,1008,תחבורה,112.649618,58.685748,Polygon,,
41612,6630,272,1008,תחבורה,141.305883,540.888976,Polygon,,
41613,7223,11,1001,מגורים,157.703054,1545.988719,Polygon,,
41614,6961,134,1001,מגורים,83.318235,416.079898,Polygon,,
41615,6335,142,1001,מגורים,129.233422,942.95026,Polygon,,
41616,6636,2281,1008,תחבורה,50.425479,25.549125,Polygon,,
41617,6636,835,1008,תחבורה,54.546707,72.661581,Polygon,,
41618,6636,2285,1001,מגורים,122.484527,941.61894,Polygon,,
41619,6884,2420,1005,מבנים ומוסדות ציבור,172.096054,1379.945893,Polygon,,
41620,6111,2317,1008,תחבורה,328.707989,1400.169347,Polygon,,
41621,6630,2650,1001,מגורים,78.036379,259.426186,Polygon,,
41622,6768,14,1001,מגורים,90.710879,531.576169,Polygon,,
41623,7186,28,1002,מסחר,259.743526,4192.177452,Polygon,,
41624,6768,12,1001,מגורים,101.941975,663.583975,Polygon,,
41625,6885,2430,1006,שטחים פתוחים,595.788233,4033.535188,Polygon,,
41626,6885,15,1001,מגורים,278.709965,4149.451839,Polygon,,
41627,6958,2061,1008,תחבורה,520.99298,3024.269915,Polygon,,
41628,6106,557,1001,מגורים,59.668022,147.631404,Polygon,,
41629,6957,187,1001,מגורים,82.657809,447.680323,Polygon,,
41630,6961,126,1008,תחבורה,55.683003,32.169831,Polygon,,
41631,7223,64,1008,תחבורה,350.674965,3149.207101,Polygon,,
41632,7250,3,1006,שטחים פתוחים,647.039181,8996.671351,Polygon,,
41633,6108,734,1006,שטחים פתוחים,262.821042,3504.940546,Polygon,,
41634,6335,143,1001,מגורים,131.628626,1003.318536,Polygon,,
41635,7110,194,1001,מגורים,111.548496,726.452487,Polygon,,
41636,6335,2623,1001,מגורים,115.895542,805.370465,Polygon,,
41637,6636,2116,1008,תחבורה,306.34531,809.399225,Polygon,,
41638,6636,394,1001,מגורים,114.554165,818.843132,Polygon,,
41639,6636,2296,1001,מגורים,109.149507,757.999361,Polygon,,
41640,6958,2076,1008,תחבורה,438.33846,1740.427137,Polygon,,
41641,9030,10,1008,תחבורה,224.570412,1175.735349,Polygon,,
41642,6107,258,1001,מגורים,59.734343,126.98295,Polygon,,
41643,6772,50,1006,שטחים פתוחים,59.380434,122.336387,Polygon,,
41644,6772,56,1008,תחבורה,616.236575,5738.446438,Polygon,,
41645,6798,81,1001,מגורים,222.745415,2891.681379,Polygon,,
41646,6106,556,1008,תחבורה,55.813519,115.739207,Polygon,,
41647,6768,11,1001,מגורים,279.451903,4700.890829,Polygon,,
41648,7250,2001,1008,תחבורה,172.845565,723.971655,Polygon,,
41649,6214,669,1008,תחבורה,42.112095,20.927559,Polygon,,
41650,6648,261,1001,מגורים,251.893748,3489.426235,Polygon,,
41651,6631,179,1008,תחבורה,181.530184,282.982861,Polygon,,
41652,7224,21,1008,תחבורה,399.011086,3155.503746,Polygon,,
41653,6632,2925,1008,תחבורה,122.236389,124.587451,Polygon,,
41654,6632,479,1001,מגורים,267.674325,3000.851839,Polygon,,
41655,6632,491,1006,שטחים פתוחים,565.049307,5429.614525,Polygon,,
41656,6108,717,1001,מגורים,263.845649,4580.056268,Polygon,,
41657,6631,2217,1001,מגורים,405.024972,9117.289157,Polygon,,
41658,6631,238,1008,תחבורה,690.448776,4564.052745,Polygon,,
41659,6106,722,1008,תחבורה,84.101041,27.678939,Polygon,,
41660,6632,522,1006,שטחים פתוחים,155.495559,1511.631101,Polygon,,
41661,6632,3165,1008,תחבורה,367.738874,2488.502805,Polygon,,
41662,6621,2032,1001,מגורים,297.309577,5010.330504,Polygon,,
41663,7186,24,1001,מגורים,216.951133,2655.798224,Polygon,,
41664,6883,2383,1008,תחבורה,252.202945,744.767738,Polygon,,
41665,6962,2228,1008,תחבורה,91.474226,82.422981,Polygon,,
41666,6632,3152,1008,תחבורה,579.121948,4942.23257,Polygon,,
41667,6632,3189,1002,מסחר,607.379632,20121.12282,Polygon,,
41668,6896,3049,1004,מלונאות/תיירות,32.297151,28.232223,Polygon,,
41669,6620,2087,1002,מסחר,201.419603,1667.924058,Polygon,,
41670,6620,2061,1008,תחבורה,2029.868362,15287.77386,Polygon,,
41671,6620,2161,1008,תחבורה,94.026501,531.580633,Polygon,,
41672,6620,2065,1008,תחבורה,936.437276,7848.405062,Polygon,,
41673,6885,9,1001,מגורים,298.879934,4239.835131,Polygon,,
41674,6885,23,1001,מגורים,225.162211,2902.904483,Polygon,,
41675,6957,119,1001,מגורים,91.979193,524.565747,Polygon,,
41676,6957,170,1001,מגורים,102.402819,548.298094,Polygon,,
41677,6630,2887,1008,תחבורה,83.970569,50.670244,Polygon,,
41678,6957,207,1008,תחבורה,145.874664,621.863473,Polygon,,
41679,6769,64,1001,מגורים,196.617145,1963.848258,Polygon,,
41680,6772,2022,1001,מגורים,691.873777,11519.08588,Polygon,,
41681,6630,790,1006,שטחים פתוחים,182.591582,2158.779748,Polygon,,
41682,6648,257,1006,שטחים פתוחים,196.882759,699.643482,Polygon,,
41683,6886,2993,1008,תחבורה,184.128343,900.114123,Polygon,,
41684,6886,49,1001,מגורים,258.409899,2669.274649,Polygon,,
41685,6885,44,1008,תחבורה,252.065371,1930.313433,Polygon,,
41686,6631,2216,1008,תחבורה,511.469592,611.51188,Polygon,,
41687,6648,2800,1005,מבנים ומוסדות ציבור,88.071423,205.801299,Polygon,,
41688,6648,2840,1008,תחבורה,313.075367,4075.072376,Polygon,,
41689,6962,211,1008,תחבורה,144.775049,416.19769,Polygon,,
41690,6632,507,1008,תחבורה,30.353939,17.359469,Polygon,,
41691,6883,2392,1005,מבנים ומוסדות ציבור,228.954016,3281.163347,Polygon,,
41692,6883,2396,1008,תחבורה,148.611785,613.623784,Polygon,,
41693,6632,3143,1008,תחבורה,447.884537,3100.546297,Polygon,,
41694,7250,2006,1008,תחבורה,517.334532,3398.32242,Polygon,,
41695,6883,2387,1006,שטחים פתוחים,258.06963,2104.354591,Polygon,,
41696,6883,2389,1006,שטחים פתוחים,285.046233,2251.263683,Polygon,,
41697,7224,33,1006,שטחים פתוחים,633.411842,3448.060356,Polygon,,
41698,6886,2992,1008,תחבורה,205.904239,1277.574194,Polygon,,
41699,6621,2049,1001,מגורים,316.592559,5672.547099,Polygon,,
41700,6621,2042,1008,תחבורה,1734.54501,15046.79244,Polygon,,
41701,6621,2025,1006,שטחים פתוחים,157.932599,1179.073989,Polygon,,
41702,6610,2043,1001,מגורים,254.49004,3987.034789,Polygon,,
41703,6610,2068,1001,מגורים,369.138019,6959.984563,Polygon,,
41704,6620,2167,1006,שטחים פתוחים,480.497911,2028.690059,Polygon,,
41705,6632,3180,1003,תעסוקה,462.252679,13997.76945,Polygon,,
41706,6885,2416,1008,תחבורה,981.881507,4924.998852,Polygon,,
41707,6885,28,1001,מגורים,257.508035,3488.321357,Polygon,,
41708,6620,2126,1002,מסחר,277.806223,4498.991444,Polygon,,
41709,6649,2905,1006,שטחים פתוחים,203.636215,274.063529,Polygon,,
41710,6962,224,1008,תחבורה,459.143686,915.446189,Polygon,,
41711,6630,2900,1008,תחבורה,207.155669,244.748186,Polygon,,
41712,6798,52,1001,מגורים,137.815635,1217.104256,Polygon,,
41713,6648,2803,1005,מבנים ומוסדות ציבור,437.84752,11976.37931,Polygon,,
41714,6632,3154,1008,תחבורה,216.514783,1321.468541,Polygon,,
41715,6620,2086,1002,מסחר,340.342027,3636.834391,Polygon,,
41716,7186,23,1001,מגורים,213.076497,2705.508034,Polygon,,
41717,6883,2393,1006,שטחים פתוחים,129.431363,351.937804,Polygon,,
41718,7224,26,1006,שטחים פתוחים,255.389715,3909.732971,Polygon,,
41719,6798,67,1001,מגורים,313.050098,5760.262162,Polygon,,
41720,6632,3190,1004,מלונאות/תיירות,334.036925,5332.644216,Polygon,,
41721,6621,2045,1008,תחבורה,602.66548,6008.519852,Polygon,,
41722,6609,2094,1006,שטחים פתוחים,218.263617,795.822028,Polygon,,
41723,6620,2179,1006,שטחים פתוחים,197.046249,1427.93097,Polygon,,
41724,6609,2103,1008,תחבורה,979.110417,9350.683377,Polygon,,
41725,6610,2051,1001,מגורים,188.389516,2429.093114,Polygon,,
41726,7224,2064,1008,תחבורה,89.409958,496.463355,Polygon,,
41727,6632,3223,1008,תחבורה,1608.578052,14418.96775,Polygon,,
41728,6632,3232,1008,תחבורה,251.670264,2421.270449,Polygon,,
41729,6649,2895,1008,תחבורה,18.871413,21.065701,Polygon,,
41730,6962,2248,1006,שטחים פתוחים,93.841185,275.378739,Polygon,,
41731,6962,213,1004,מלונאות/תיירות,201.311977,2199.464513,Polygon,,
41732,6635,2675,1006,שטחים פתוחים,1557.638704,11117.00623,Polygon,,
41733,6900,2226,1003,תעסוקה,369.232029,7324.614199,Polygon,,
41734,6962,155,1008,תחבורה,420.704482,1919.128275,Polygon,,
41735,6106,2214,1008,תחבורה,38.022288,30.801204,Polygon,,
41736,6632,542,1001,מגורים,222.325181,2196.903105,Polygon,,
41737,6635,2732,1008,תחבורה,382.769449,1847.422,Polygon,,
41738,6108,2207,1001,מגורים,254.523745,3801.701663,Polygon,,
41739,6106,2201,1001,מגורים,417.638319,9790.62752,Polygon,,
41740,6107,2192,1006,שטחים פתוחים,109.315734,669.87651,Polygon,,
41741,6107,2272,1008,תחבורה,1725.020949,12723.01549,Polygon,,
41742,6108,2312,1008,תחבורה,822.377631,14225.58594,Polygon,,
41743,6632,3282,1008,תחבורה,1279.274993,8052.049443,Polygon,,
41744,6896,3271,1008,תחבורה,143.681135,634.918441,Polygon,,
41745,6884,2431,1008,תחבורה,103.706225,320.439206,Polygon,,
41746,6896,3262,1003,תעסוקה,209.496054,2813.193757,Polygon,,
41747,6885,2497,1006,שטחים פתוחים,244.839206,2081.640452,Polygon,,
41748,6896,3277,1008,תחבורה,625.654131,5300.692143,Polygon,,
41749,6900,2193,1008,תחבורה,595.045456,11280.50872,Polygon,,
41750,6896,3319,1008,תחבורה,102.114804,412.087977,Polygon,,
41751,6896,3045,1006,שטחים פתוחים,2081.404407,96021.60665,Polygon,,
41752,6649,2894,1008,תחבורה,1109.144935,19099.13566,Polygon,,
41753,6632,2762,1008,תחבורה,125.089215,37.524365,Polygon,,
41754,6632,477,1001,מגורים,251.606119,4038.235144,Polygon,,
41755,6108,718,1001,מגורים,261.09426,4279.17129,Polygon,,
41756,6886,68,1006,שטחים פתוחים,254.102257,4102.396447,Polygon,,
41757,6884,23,1008,תחבורה,264.928381,2274.233322,Polygon,,
41758,6631,240,1005,מבנים ומוסדות ציבור,285.069086,4730.185784,Polygon,,
41759,7186,41,1008,תחבורה,767.94206,7651.199519,Polygon,,
41760,6648,2799,1008,תחבורה,68.328061,42.062309,Polygon,,
41761,6632,509,1008,תחבורה,28.59859,16.564742,Polygon,,
41762,6610,2073,1001,מגורים,567.723642,11908.96619,Polygon,,
41763,7186,40,1008,תחבורה,329.451271,1892.239758,Polygon,,
41764,6630,2503,1008,תחבורה,1158.56172,10724.60817,Polygon,,
41765,6620,2107,1008,תחבורה,183.226494,1704.385731,Polygon,,
41766,6620,2162,1008,תחבורה,58.961995,167.553329,Polygon,,
41767,6896,3047,1008,תחבורה,474.839454,3590.657639,Polygon,,
41768,6621,2027,1008,תחבורה,343.439572,718.326165,Polygon,,
41769,6609,2095,1008,תחבורה,55.096194,78.83374,Polygon,,
41770,6620,2068,1006,שטחים פתוחים,680.944972,8499.667505,Polygon,,
41771,6620,2143,1002,מסחר,195.483124,2509.42042,Polygon,,
41772,6621,2036,1006,שטחים פתוחים,2985.520808,203621.8161,Polygon,,
41773,6610,2067,1008,תחבורה,268.732912,2158.376804,Polygon,,
41774,6961,135,1008,תחבורה,85.611898,49.714933,Polygon,,
41775,6957,212,1008,תחבורה,105.743855,342.523308,Polygon,,
41776,6630,791,1008,תחבורה,194.256854,459.496297,Polygon,,
41777,6108,719,1001,מגורים,313.462552,5374.175488,Polygon,,
41778,6635,2658,1006,שטחים פתוחים,102.001016,463.093743,Polygon,,
41779,6635,2691,1006,שטחים פתוחים,30.48659,55.001073,Polygon,,
41780,6886,59,1008,תחבורה,211.029372,534.675796,Polygon,,
41781,6886,60,1008,תחבורה,135.796255,294.925298,Polygon,,
41782,6632,467,1001,מגורים,272.993206,4492.440852,Polygon,,
41783,6632,468,1001,מגורים,271.173781,4458.291831,Polygon,,
41784,6886,55,1001,מגורים,220.770229,2671.439109,Polygon,,
41785,6884,15,1008,תחבורה,692.132209,5461.905113,Polygon,,
41786,6631,2248,1008,תחבורה,176.903371,686.379946,Polygon,,
41787,6631,136,1008,תחבורה,626.382384,6288.455148,Polygon,,
41788,6648,2810,1005,מבנים ומוסדות ציבור,241.829507,2324.775163,Polygon,,
41789,7224,8,1001,מגורים,336.923075,5049.740721,Polygon,,
41790,6632,500,1008,תחבורה,1911.155135,21937.10276,Polygon,,
41791,6962,2221,1004,מלונאות/תיירות,94.06928,564.421026,Polygon,,
41792,6884,2399,1008,תחבורה,164.094923,662.543724,Polygon,,
41793,6884,2401,1008,תחבורה,324.669788,2821.232045,Polygon,,
41794,6620,44,1001,מגורים,586.207479,16915.63069,Polygon,,
41795,6634,2464,1008,תחבורה,65.614158,78.19294,Polygon,,
41796,6896,3066,1003,תעסוקה,160.86445,1464.281082,Polygon,,
41797,6649,2879,1008,תחבורה,271.101526,420.173647,Polygon,,
41798,6620,2183,1006,שטחים פתוחים,112.411451,491.77048,Polygon,,
41799,7223,2044,1008,תחבורה,251.445618,809.139464,Polygon,,
41800,6962,2182,1008,תחבורה,244.442377,1629.279015,Polygon,,
41801,7186,2359,1008,תחבורה,1042.176635,10620.72848,Polygon,,
41802,7186,45,1006,שטחים פתוחים,353.875323,4302.477772,Polygon,,
41803,6106,443,1008,תחבורה,96.173346,88.013576,Polygon,,
41804,6106,2371,1008,תחבורה,110.181318,406.245059,Polygon,,
41805,7223,2051,1001,מגורים,212.433328,2457.968106,Polygon,,
41806,6106,2474,1008,תחבורה,1780.77971,9183.491445,Polygon,,
41807,6106,621,1008,תחבורה,71.419179,43.718383,Polygon,,
41808,7223,2053,1001,מגורים,270.701005,3524.056367,Polygon,,
41809,6107,2217,1006,שטחים פתוחים,540.384399,7195.131077,Polygon,,
41810,6107,2216,1006,שטחים פתוחים,579.940468,7551.310268,Polygon,,
41811,6632,552,1001,מגורים,213.93076,2913.631718,Polygon,,
41812,6632,3298,1008,תחבורה,1720.738739,19743.97347,Polygon,,
41813,6900,2225,1008,תחבורה,134.492353,41.745637,Polygon,,
41814,6630,775,1001,מגורים,319.471644,6133.065276,Polygon,,
41815,6772,9,1006,שטחים פתוחים,77.33682,276.688534,Polygon,,
41816,6620,2066,1008,תחבורה,896.026096,8306.101415,Polygon,,
41817,6884,2414,1008,תחבורה,856.726275,9015.266179,Polygon,,
41818,6631,231,1006,שטחים פתוחים,214.966596,1193.684217,Polygon,,
41819,6632,474,1001,מגורים,257.648832,4157.039407,Polygon,,
41820,6632,496,1006,שטחים פתוחים,1346.108691,9810.747619,Polygon,,
41821,6886,64,1008,תחבורה,246.784435,1303.338658,Polygon,,
41822,6631,203,1008,תחבורה,451.202438,3009.19969,Polygon,,
41823,6631,2092,1001,מגורים,630.807599,17617.45944,Polygon,,
41824,6648,2761,1008,תחבורה,862.259744,6162.521245,Polygon,,
41825,6649,2849,1008,תחבורה,124.354838,532.792467,Polygon,,
41826,6632,511,1008,תחבורה,243.319115,1325.46481,Polygon,,
41827,6649,2853,1001,מגורים,353.155893,5684.313866,Polygon,,
41828,6632,2804,1008,תחבורה,106.379414,151.017276,Polygon,,
41829,6883,2395,1008,תחבורה,395.668901,2384.962133,Polygon,,
41830,6883,2388,1005,מבנים ומוסדות ציבור,395.80164,8167.820109,Polygon,,
41831,7224,29,1006,שטחים פתוחים,860.725222,17515.87604,Polygon,,
41832,6649,2852,1008,תחבורה,404.006348,806.691728,Polygon,,
41833,6621,2055,1001,מגורים,317.899113,5656.121523,Polygon,,
41834,6649,519,1001,מגורים,262.447676,4161.009629,Polygon,,
41835,6962,207,1008,תחבורה,167.321434,368.039379,Polygon,,
41836,6106,2449,1008,תחבורה,421.638983,2486.028547,Polygon,,
41837,6106,2372,1005,מבנים ומוסדות ציבור,243.569919,2561.04033,Polygon,,
41838,6634,2632,1005,מבנים ומוסדות ציבור,479.135659,10461.01564,Polygon,,
41839,6798,2208,1008,תחבורה,1295.298419,14984.5763,Polygon,,
41840,6648,2845,1008,תחבורה,86.621671,422.88471,Polygon,,
41841,6648,2846,1008,תחבורה,62.683552,23.063642,Polygon,,
41842,6107,2249,1005,מבנים ומוסדות ציבור,512.231904,11266.88138,Polygon,,
41843,6107,2208,1008,תחבורה,466.276072,3377.732558,Polygon,,
41844,6107,2260,1008,תחבורה,44.818198,21.15346,Polygon,,
41845,6900,2198,1006,שטחים פתוחים,1087.727101,28165.32973,Polygon,,
41846,6900,2253,1008,תחבורה,2830.207357,28728.77911,Polygon,,
41847,6900,2262,1008,תחבורה,156.334573,80.006733,Polygon,,
41848,6900,2265,1003,תעסוקה,214.537323,1120.63694,Polygon,,
41849,6885,2496,1008,תחבורה,415.702058,668.493141,Polygon,,
41850,6896,3278,1005,מבנים ומוסדות ציבור,432.408756,10502.73416,Polygon,,
41851,6885,2499,1008,תחבורה,183.309829,272.837289,Polygon,,
41852,6900,2280,1008,תחבורה,2504.913008,47634.67113,Polygon,,
41853,6623,236,1001,מגורים,103.846106,703.378693,Polygon,,
41854,6336,147,1001,מגורים,91.131426,535.918618,Polygon,,
41855,6627,2924,1001,מגורים,125.817285,992.3854,Polygon,,
41856,6625,1248,1001,מגורים,130.634714,960.778666,Polygon,,
41857,6336,306,1006,שטחים פתוחים,99.164961,493.570508,Polygon,,
41858,6623,544,1001,מגורים,104.821826,701.5461,Polygon,,
41859,7321,61,1005,מבנים ומוסדות ציבור,153.238586,1300.113899,Polygon,,
41860,6792,12,1001,מגורים,100.601318,641.466894,Polygon,,
41861,6792,48,1001,מגורים,106.44353,722.523153,Polygon,,
41862,6628,2458,1008,תחבורה,724.278291,5731.753634,Polygon,,
41863,6626,2167,1006,שטחים פתוחים,527.559867,1191.656455,Polygon,,
41864,6636,2618,1008,תחבורה,490.47767,2261.646982,Polygon,,
41865,6626,196,1001,מגורים,98.204913,585.366083,Polygon,,
41866,6625,2380,1008,תחבורה,301.698136,2586.155138,Polygon,,
41867,6628,701,1008,תחבורה,646.774317,5220.283664,Polygon,,
41868,6628,633,1001,מגורים,488.099914,12136.73283,Polygon,,
41869,6638,355,1003,תעסוקה,129.714334,1017.263873,Polygon,,
41870,6624,2274,1008,תחבורה,160.385294,593.02016,Polygon,,
41871,6335,129,1001,מגורים,89.336024,504.453763,Polygon,,
41872,6626,2207,1008,תחבורה,966.882874,5204.164995,Polygon,,
41873,6623,944,1001,מגורים,95.065461,564.607748,Polygon,,
41874,6885,2438,1008,תחבורה,174.961773,617.376721,Polygon,,
41875,6884,18,1001,מגורים,291.803472,4417.106937,Polygon,,
41876,6649,2896,1008,תחבורה,191.853733,420.256787,Polygon,,
41877,6610,2101,1008,תחבורה,944.051439,17130.1168,Polygon,,
41878,7223,39,1008,תחבורה,137.135306,544.333013,Polygon,,
41879,7186,25,1001,מגורים,179.020999,1976.651425,Polygon,,
41880,6649,2884,1008,תחבורה,1294.536391,7985.163925,Polygon,,
41881,6621,2061,1006,שטחים פתוחים,309.394677,4125.59332,Polygon,,
41882,6106,721,1001,מגורים,111.060899,753.796837,Polygon,,
41883,6632,3295,1008,תחבורה,73.38493,14.851592,Polygon,,
41884,6635,2647,1008,תחבורה,394.752049,1645.444042,Polygon,,
41885,6962,2044,1008,תחבורה,44.167537,116.041573,Polygon,,
41886,6108,2295,1008,תחבורה,226.811924,2860.398344,Polygon,,
41887,7223,2052,1008,תחבורה,340.009845,192.632298,Polygon,,
41888,6107,2198,1008,תחבורה,101.996827,183.007656,Polygon,,
41889,6107,2194,1008,תחבורה,813.548526,5391.86208,Polygon,,
41890,6900,2195,1008,תחבורה,263.875925,1675.942419,Polygon,,
41891,60225,2009,1006,שטחים פתוחים,158.708938,1303.691289,Polygon,,
41892,6632,586,1008,תחבורה,433.563728,5752.593552,Polygon,,
41893,6632,3344,1008,תחבורה,158.80451,311.794416,Polygon,,
41894,6620,2169,1002,מסחר,46.641447,42.292267,Polygon,,
41895,7224,35,1006,שטחים פתוחים,278.279321,2069.345624,Polygon,,
41896,6621,2028,1006,שטחים פתוחים,126.21729,854.087934,Polygon,,
41897,6621,2038,1008,תחבורה,1556.57744,11296.05031,Polygon,,
41898,6609,2096,1008,תחבורה,405.733218,2905.387591,Polygon,,
41899,6609,2102,1008,תחבורה,684.484219,3515.358288,Polygon,,
41900,6609,2061,1006,שטחים פתוחים,2376.182307,105224.4463,Polygon,,
41901,6634,333,1001,מגורים,236.624473,3641.347556,Polygon,,
41902,7224,2043,1006,שטחים פתוחים,104.122772,441.198686,Polygon,,
41903,6610,2064,1006,שטחים פתוחים,218.396668,695.099776,Polygon,,
41904,6610,2076,1006,שטחים פתוחים,710.578351,2752.990983,Polygon,,
41905,6649,2907,1008,תחבורה,279.145213,1107.184889,Polygon,,
41906,6649,2900,1003,תעסוקה,130.752743,922.758201,Polygon,,
41907,6610,2099,1008,תחבורה,375.613663,3976.524241,Polygon,,
41908,6620,2198,1008,תחבורה,134.616421,747.33389,Polygon,,
41909,6620,2199,1008,תחבורה,968.847878,17676.13852,Polygon,,
41910,6649,2808,1008,תחבורה,30.369959,29.630965,Polygon,,
41911,6900,2258,1006,שטחים פתוחים,288.575924,3918.561584,Polygon,,
41912,6629,132,1008,תחבורה,139.118393,678.841956,Polygon,,
41913,6962,206,1004,מלונאות/תיירות,148.620303,1390.659727,Polygon,,
41914,6885,2437,1005,מבנים ומוסדות ציבור,153.827286,1281.413021,Polygon,,
41915,6632,3213,1008,תחבורה,180.384619,1721.193784,Polygon,,
41916,6632,3192,1005,מבנים ומוסדות ציבור,335.621521,7156.561055,Polygon,,
41917,6609,2090,1001,מגורים,331.577671,5851.680492,Polygon,,
41918,6609,2080,1004,מלונאות/תיירות,340.172763,5937.106034,Polygon,,
41919,6620,2067,1008,תחבורה,531.442801,9550.310993,Polygon,,
41920,6620,2080,1006,שטחים פתוחים,707.276077,22324.30166,Polygon,,
